					郑州商品交易所期货持仓排名表(2020-03-05)

品种：苹果AP              日期： 2020-03-05
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
19    |广州期货      |837         |677       |中州期货      |524       |149       |国投安信期货  |534       |-4        
20    |南华期货      |796         |618       |宝城期货      |510       |64        |东吴期货      |529       |-25       
合计  |              |29255       |21150     |                |22009     |2352      |              |25621     |3350      

品种：硅铁SF              日期： 2020-03-05
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |8,563       |-14,157   |国投安信期货  |14,768    |-688      |中信期货      |8,232     |-143      
2     |中信期货      |7,835       |-10,717   |中信期货      |10,880    |-2,318    |摩根大通      |5,721     |25        
3     |新湖期货      |5,669       |-9,080    |南华期货      |7,063     |-359      |一德期货      |4,059     |356       
4     |上海大陆      |5,170       |-4,603    |弘业期货      |5,070     |-525      |海通期货      |3,328     |-225      
5     |光大期货      |4,445       |-8,291    |永安期货      |2,982     |-255      |国投安信期货  |3,231     |40        
6     |华泰期货      |3,490       |-9,832    |华信期货      |2,772     |-108      |华泰期货      |2,634     |-1,013    
7     |宏源期货      |3,090       |-2,982    |银河期货      |2,158     |111       |国富期货      |2,544     |926       
8     |南华期货      |2,809       |-1,017    |中原期货      |1,892     |-18       |浙商期货      |2,203     |216       
9     |浙商期货      |2,613       |-4,591    |中辉期货      |1,773     |379       |银河期货      |2,084     |674       
10    |国投安信期货  |2,592       |-4,605    |浙商期货      |1,467     |-131      |国泰君安      |2,007     |-197      
11    |东吴期货      |2,482       |-5,613    |东吴期货      |1,413     |203       |兴证期货      |1,971     |-736      
12    |徽商期货      |2,152       |-10,270   |兴业期货      |1,246     |98        |东证期货      |1,747     |-406      
13    |弘业期货      |2,091       |-6,907    |国泰君安      |1,175     |186       |永安期货      |1,525     |-61       
14    |国富期货      |1,950       |-3,025    |五矿经易期货  |1,152     |-85       |弘业期货      |1,482     |116       
15    |申银万国      |1,898       |-3,674    |光大期货      |1,139     |373       |宏源期货      |1,463     |-975      
16    |金瑞期货      |1,811       |-768      |东兴期货      |755       |0         |东吴期货      |1,276     |-299      
17    |中信建投      |1,770       |-2,546    |中财期货      |723       |-532      |国信期货      |1,217     |99        
18    |永安期货      |1,748       |-2,923    |上海大陆      |674       |-1,018    |中金期货      |1,172     |10        
19    |银河期货      |1,661       |-3,318    |方正中期      |667       |-236      |南华期货      |1,119     |-40       
20    |华西期货      |1,587       |-4,564    |东证期货      |667       |303       |金瑞期货      |1,060     |63        
合计  |              |65426       |-113483   |                |60436     |-4620     |              |50075     |-1570     

品种：锰硅SM              日期： 2020-03-05
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |14,682      |-14,370   |中信期货      |15,386    |-1,710    |中信期货      |23,021    |-1,885    
2     |中信期货      |10,441      |-13,032   |永安期货      |4,259     |348       |摩根大通      |4,720     |133       
3     |新湖期货      |6,398       |-7,723    |国泰君安      |3,798     |166       |兴证期货      |4,279     |278       
4     |东吴期货      |4,849       |-3,415    |一德期货      |3,654     |53        |方正中期      |3,968     |-28       
5     |徽商期货      |4,605       |-5,914    |国投安信期货  |3,256     |122       |国泰君安      |3,718     |-88       
6     |光大期货      |4,433       |-6,757    |方正中期      |2,477     |115       |国投安信期货  |3,153     |-231      
7     |华泰期货      |4,005       |-5,457    |弘业期货      |2,419     |-59       |海通期货      |2,666     |695       
8     |华安期货      |3,471       |-4,693    |银河期货      |2,324     |163       |永安期货      |2,483     |-83       
9     |浙商期货      |3,358       |-6,990    |华安期货      |2,311     |330       |一德期货      |2,376     |-35       
10    |南华期货      |3,187       |-1,630    |国富期货      |2,292     |1,059     |东吴期货      |2,354     |1,102     
11    |东方财富      |2,099       |-837      |上海中期      |2,277     |62        |华泰期货      |2,313     |57        
