					郑州商品交易所期货持仓排名表(2020-03-11)

品种：苹果AP              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
5     |中信期货    |5,939       |-3,592    |国投安信期货|5,246     |-415      |招商期货  |5,641     |-137      
6     |华泰期货    |5,009       |-533      |招商期货    |4,952     |-346      |中信期货  |5,570     |-1,166    
7     |永安期货    |4,792       |-1,352    |中信期货    |4,279     |193       |新湖期货  |4,427     |-30       
8     |兴证期货    |3,690       |-3,197    |方正中期    |4,257     |-376      |中信建投  |4,080     |-18       
9     |一德期货    |3,027       |2,304     |弘业期货    |3,927     |-468      |方正中期  |4,060     |-119      
10    |徽商期货    |2,802       |-1,243    |兴证期货    |3,706     |-590      |一德期货  |3,672     |-313      
11    |方正中期    |2,339       |-2,958    |东吴期货    |3,530     |96        |国投安信期货|3,619     |28        
12    |东吴期货    |2,284       |-853      |华安期货    |3,081     |11        |银河期货  |3,455     |-65       
13    |中辉期货    |2,226       |849       |中信建投    |3,027     |-122      |东吴期货  |3,116     |58        
14    |国泰君安    |2,156       |-1,421    |南华期货    |2,863     |-300      |兴证期货  |3,051     |208       
15    |海通期货    |2,069       |-360      |海通期货    |2,583     |73        |申银万国  |2,960     |-150      
16    |建信期货    |2,065       |-2,319    |国泰君安    |2,558     |66        |南华期货  |2,929     |27        
17    |弘业期货    |1,716       |-2,943    |摩根大通    |2,500     |-370      |国元期货  |2,788     |9         
18    |东方财富    |1,623       |-1,597    |宏源期货    |2,173     |67        |弘业期货  |2,777     |-20       
19    |广发期货    |1,590       |-723      |华泰期货    |2,060     |270       |华联期货  |2,755     |300       
20    |申银万国    |1,576       |-336      |华信期货    |1,475     |-377      |中财期货  |2,358     |11        
合计|                |87371       |-28253    |                |105684    |-2713     |              |83772     |-906      

合约：FG009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |4,105       |-1,680    |永安期货    |8,556     |609       |中信期货  |6,118     |1,280     
2     |中信期货    |2,739       |1,868     |申银万国    |5,438     |34        |中国国际  |3,639     |573       
3     |方正中期    |1,959       |-1,873    |中信期货    |4,459     |1,049     |招商期货  |2,584     |-326      
4     |光大期货    |1,698       |-530      |国投安信期货|3,738     |4         |永安期货  |2,267     |163       
5     |永安期货    |1,642       |179       |美尔雅      |3,525     |-38       |长江期货  |2,107     |19        
6     |华泰期货    |1,553       |-818      |南华期货    |2,973     |-4        |弘业期货  |2,019     |-497      
7     |金瑞期货    |1,461       |615       |华金期货    |2,948     |0         |方正中期  |1,851     |-199      
8     |华安期货    |1,118       |-7        |海通期货    |2,252     |7         |银河期货  |1,528     |87        
9     |新湖期货    |1,021       |-487      |方正中期    |1,965     |-180      |新湖期货  |1,442     |-51       
10    |鲁证期货    |822         |402       |招商期货    |1,644     |52        |东吴期货  |1,415     |43        
11    |徽商期货    |806         |-450      |东吴期货    |1,336     |-20       |东航期货  |1,319     |48        
12    |宏源期货    |777         |248       |新湖期货    |1,165     |-44       |国元期货  |1,199     |20        
13    |弘业期货    |720         |-593      |信达期货    |1,074     |0         |瑞达期货  |1,102     |313       
14    |格林大华期货|665         |446       |东海期货    |1,064     |-2        |东证期货  |1,023     |-26       
15    |中国国际    |650         |-314      |宏源期货    |825       |-64       |国泰君安  |1,013     |1         
16    |中辉期货    |573         |-137      |鲁证期货    |738       |521       |宏源期货  |951       |11        
17    |国海良时    |518         |158       |招金期货    |729       |-33       |国投安信期货|928       |15        
18    |瑞达期货    |486         |-377      |广州期货    |642       |9         |兴证期货  |905       |-47       
19    |国泰君安    |486         |-9        |兴业期货    |610       |0         |华创期货  |898       |5         
20    |招商期货    |468         |67        |浙商期货    |569       |-10       |申银万国  |869       |-229      
合计|                |24267       |-3292     |                |46250     |1890      |              |35177     |1203      

合约：MA003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |浙商期货    |300         |200       |美尔雅      |712       |0         |美尔雅    |712       |0         
2     |兴证期货    |250         |200       |中粮期货    |351       |0         |浙商期货  |548       |-300      
3     |建信期货    |50          |-20       |宝城期货    |190       |0         |中粮期货  |351       |0         
4     |-           |-           |-         |建信期货    |180       |-50       |国投安信期货|300       |0         
5     |-           |-           |-         |华泰期货    |175       |0         |海通期货  |150       |0         
6     |-           |-           |-         |中财期货    |162       |0         |五矿经易期货|102       |0         
7     |-           |-           |-         |海通期货    |150       |0         |申银万国  |100       |0         
8     |-           |-           |-         |五矿经易期货|102       |0         |东证期货  |35        |0         
9     |-           |-           |-         |申银万国    |100       |0         |-         |-         |-         
10    |-           |-           |-         |兴证期货    |52        |-250      |-         |-         |-         
11    |-           |-           |-         |招金期货    |49        |0         |-         |-         |-         
12    |-           |-           |-         |银河期货    |40        |0         |-         |-         |-         
13    |-           |-           |-         |东证期货    |35        |0         |-         |-         |-         
