					郑州商品交易所期货持仓排名表(2020-03-13)

品种：苹果AP              日期： 2020-03-13
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |新湖期货      |8,753       |1,144     |国投安信期货  |15,635    |-294      |中信期货      |8,388     |21        
2     |东证期货      |7,629       |-490      |中信期货      |10,127    |-301      |摩根大通      |5,835     |-276      
3     |中信期货      |7,182       |1,720     |南华期货      |6,501     |31        |一德期货      |4,328     |172       
4     |浙商期货      |3,814       |1,420     |弘业期货      |6,076     |-169      |华泰期货      |3,012     |10        
5     |上海大陆      |3,300       |1,198     |华信期货      |2,744     |-45       |国投安信期货  |2,871     |-80       
6     |光大期货      |2,999       |-530      |永安期货      |2,345     |-621      |浙商期货      |2,826     |35        
7     |方正中期      |2,609       |1,260     |浙商期货      |2,180     |-201      |永安期货      |2,753     |249       
8     |弘业期货      |2,586       |869       |中原期货      |2,141     |-10       |海通期货      |2,424     |-219      
9     |永安期货      |2,450       |761       |上海大陆      |1,909     |-426      |东证期货      |2,082     |-134      
10    |华泰期货      |2,442       |383       |银河期货      |1,889     |66        |国泰君安      |1,875     |-71       
11    |国投安信期货  |2,438       |272       |海通期货      |1,830     |-39       |兴证期货      |1,741     |-296      
12    |兴证期货      |2,028       |814       |中辉期货      |1,389     |-191      |国富期货      |1,723     |-339      
13    |徽商期货      |1,888       |-577      |兴业期货      |1,254     |-88       |国联期货      |1,556     |-203      
14    |东吴期货      |1,821       |698       |东吴期货      |1,086     |-163      |宏源期货      |1,511     |-108      
15    |国富期货      |1,790       |-668      |广州期货      |905       |129       |东吴期货      |1,309     |-148      
16    |银河期货      |1,660       |-188      |东兴期货      |806       |0         |银河期货      |1,288     |-134      
17    |国泰君安      |1,645       |692       |中财期货      |755       |74        |金瑞期货      |1,263     |-76       
18    |中财期货      |1,367       |1,124     |华泰期货      |655       |148       |中原期货      |1,221     |-28       
19    |华闻期货      |1,274       |512       |国泰君安      |644       |-82       |中金期货      |1,204     |2         
20    |宝城期货      |1,215       |592       |国联期货      |601       |0         |弘业期货      |1,160     |-77       
合计  |              |60890       |11006     |                |61472     |-2182     |              |50370     |-1700     

品种：锰硅SM              日期： 2020-03-13
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |18,510      |-10,662   |中信期货      |14,533    |-695      |中信期货      |21,967    |-1,196    
2     |中信期货      |14,079      |-3,084    |国泰君安      |6,256     |94        |弘业期货      |4,470     |436       
3     |新湖期货      |13,466      |-1,170    |一德期货      |5,527     |602       |摩根大通      |4,081     |-1,673    
4     |光大期货      |6,848       |-543      |永安期货      |3,910     |-522      |一德期货      |4,039     |794       
5     |浙商期货      |6,064       |-3,284    |弘业期货      |3,754     |19        |兴证期货      |4,013     |156       
6     |华泰期货      |5,428       |-1,337    |东海期货      |3,161     |-32       |国泰君安      |3,248     |-243      
7     |东吴期货      |4,754       |-3,216    |国投安信期货  |3,037     |-10       |永安期货      |3,154     |-262      
8     |一德期货      |3,758       |-151      |银河期货      |2,998     |-324      |国投安信期货  |2,875     |-45       
9     |方正中期      |3,621       |-191      |上海中期      |2,740     |344       |方正中期      |2,692     |-38       
10    |华安期货      |3,582       |-1,947    |方正中期      |2,560     |-435      |银河期货      |2,684     |-92       
11    |徽商期货      |3,572       |-3,314    |兴证期货      |2,414     |-162      |海通期货      |2,652     |-74       
12    |华西期货      |3,337       |-542      |东证期货      |2,050     |52        |五矿经易期货  |2,499     |497       
13    |国泰君安      |2,789       |-361      |道通期货      |2,011     |-1        |长安期货      |2,427     |-170      
14    |金瑞期货      |2,627       |194       |华安期货      |1,939     |-314      |西南期货      |2,276     |-100      
15    |上海中期      |2,538       |842       |五矿经易期货  |1,922     |-198      |华泰期货      |2,240     |-169      
16    |国富期货      |2,502       |-693      |兴业期货      |1,919     |-42       |东吴期货      |2,068     |246       
17    |银河期货      |2,448       |-1,431    |国信期货      |1,845     |-28       |国信期货      |1,975     |-88       
18    |南华期货      |2,284       |-71       |鲁证期货      |1,779     |-368      |英大期货      |1,917     |-5        
