					郑州商品交易所期货持仓排名表(2020-03-04)

品种：苹果AP              日期： 2020-03-04
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
9     |冠通期货      |368         |-420      |冠通期货      |559       |0         |新湖期货      |1,105     |-5        
10    |徽商期货      |345         |-446      |前海期货      |557       |21        |中信建投      |935       |-39       
11    |东证期货      |342         |-202      |中信建投      |556       |-2        |上海大陆      |912       |88        
12    |永安期货      |282         |-599      |华泰期货      |511       |-4        |中信期货      |820       |3         
13    |招金期货      |270         |-139      |徽商期货      |511       |-23       |倍特期货      |748       |0         
14    |中粮期货      |252         |-153      |东吴期货      |492       |-5        |海证期货      |657       |2         
15    |中衍期货      |248         |162       |光大期货      |477       |-86       |混沌天成期货  |575       |-2        
16    |中信期货      |228         |-626      |南华期货      |472       |8         |东吴期货      |554       |-19       
17    |招商期货      |226         |-106      |银河期货      |458       |5         |安粮期货      |548       |-11       
18    |方正中期      |224         |-1,058    |宝城期货      |446       |9         |国投安信期货  |538       |10        
19    |海证期货      |221         |-786      |广州金控      |432       |-4        |冠通期货      |524       |0         
20    |美尔雅        |184         |-890      |美尔雅        |420       |15        |瑞达期货      |498       |-46       
合计  |              |8884        |-11037    |                |20075     |29        |              |23520     |-266      

品种：硅铁SF              日期： 2020-03-04
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |22,720      |16,676    |国投安信期货  |15,456    |2,396     |中信期货      |8,375     |392       
2     |中信期货      |18,552      |13,470    |中信期货      |13,198    |4,456     |摩根大通      |5,696     |862       
3     |新湖期货      |14,749      |9,945     |南华期货      |7,422     |441       |一德期货      |3,703     |-523      
4     |华泰期货      |13,322      |10,621    |弘业期货      |5,595     |707       |华泰期货      |3,647     |1,511     
5     |光大期货      |12,736      |10,252    |永安期货      |3,237     |1,296     |海通期货      |3,553     |545       
6     |徽商期货      |12,422      |9,610     |华信期货      |2,880     |410       |国投安信期货  |3,191     |1,339     
7     |上海大陆      |9,773       |5,538     |银河期货      |2,047     |440       |兴证期货      |2,707     |349       
8     |弘业期货      |8,998       |7,375     |中原期货      |1,910     |-29       |宏源期货      |2,438     |1,151     
9     |华安期货      |8,248       |6,336     |上海大陆      |1,692     |1,004     |国泰君安      |2,204     |306       
10    |东吴期货      |8,095       |5,710     |浙商期货      |1,598     |289       |东证期货      |2,153     |205       
11    |浙商期货      |7,204       |5,522     |中辉期货      |1,394     |405       |浙商期货      |1,987     |35        
12    |国投安信期货  |7,197       |3,640     |中财期货      |1,255     |-29       |国富期货      |1,618     |-771      
13    |华西期货      |6,151       |4,750     |五矿经易期货  |1,237     |819       |永安期货      |1,586     |-641      
14    |宏源期货      |6,072       |4,738     |东吴期货      |1,210     |-26       |东吴期货      |1,575     |5         
15    |国泰君安      |5,784       |4,464     |兴业期货      |1,148     |-185      |中辉期货      |1,565     |517       
16    |申银万国      |5,572       |4,357     |国泰君安      |989       |130       |申银万国      |1,496     |428       
17    |方正中期      |5,549       |4,533     |方正中期      |903       |-111      |银河期货      |1,410     |97        
18    |银河期货      |4,979       |3,741     |宏源期货      |895       |181       |东航期货      |1,380     |402       
19    |兴证期货      |4,978       |3,902     |光大期货      |766       |366       |弘业期货      |1,366     |155       
20    |国富期货      |4,975       |3,571     |东兴期货      |755       |204       |国联期货      |1,236     |612       
合计  |              |188076      |138751    |                |65587     |13164     |              |52886     |6976      

品种：锰硅SM              日期： 2020-03-04
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |29,052      |15,031    |中信期货      |17,096    |-1,224    |中信期货      |24,906    |2,127     
2     |中信期货      |23,473      |15,479    |永安期货      |3,911     |529       |摩根大通      |4,587     |-40       
3     |新湖期货      |14,121      |4,868     |国泰君安      |3,632     |273       |兴证期货      |4,001     |-362      
4     |光大期货      |11,190      |7,941     |一德期货      |3,601     |-1,680    |方正中期      |3,996     |878       
5     |徽商期货      |10,519      |6,623     |国投安信期货  |3,134     |-180      |国泰君安      |3,806     |-71       
6     |浙商期货      |10,348      |6,678     |东证期货      |2,653     |-86       |国投安信期货  |3,384     |-291      
7     |华泰期货      |9,462       |6,633     |弘业期货      |2,478     |-169      |永安期货      |2,566     |436       
8     |东吴期货      |8,264       |3,337     |方正中期      |2,362     |-231      |格林大华期货  |2,484     |797       
9     |华安期货      |8,164       |4,550     |兴证期货      |2,266     |111       |一德期货      |2,411     |310       
10    |方正中期      |5,461       |4,132     |上海中期      |2,215     |36        |弘业期货      |2,351     |390       
11    |兴证期货      |5,105       |3,652     |银河期货      |2,161     |-7        |华泰期货      |2,256     |-571      
12    |海通期货      |4,892       |3,119     |兴业期货      |2,106     |40        |五矿经易期货  |2,138     |1,509     
13    |南华期货      |4,817       |3,715     |徽商期货      |2,105     |485       |海通期货      |1,971     |-1,055    
14    |华西期货      |4,756       |2,975     |道通期货      |2,012     |-1        |浙商期货      |1,849     |48        
15    |国富期货      |4,546       |3,481     |华安期货      |1,981     |259       |南华期货      |1,783     |263       
